id;course_id;grade
500;5;12.8
500;5;11.8
500;5;11.5
500;5;11.7
500;5;11.1
500;5;11.3
500;5;12.9
500;10;14.75
500;10;12.5
500;10;14.75
500;10;16
500;9;7.5
500;9;16
500;9;4.5
500;9;8.5
500;9;12.5
500;7;16
500;7;9
500;7;13
500;1;15
500;1;11
500;1;8
500;1;12
500;8;11
500;8;9
500;8;11.5
500;8;9.5
500;8;14.5
500;8;11
500;8;10
500;8;9
500;8;14
513;2;10
513;2;13.5
513;2;10.5
513;2;11.5
513;2;14.5
513;4;7
513;4;12
513;4;14.5
513;4;10.5
513;4;9
513;4;12.5
513;4;10.5
513;4;12
513;4;12
513;3;12.5
513;3;10.5
513;3;11
513;3;11
513;3;14.5
513;3;18.5
513;3;15.5
513;3;9
513;3;8
513;6;9.75
513;6;11.5
513;6;10.75
513;6;10.5
513;6;12
513;6;10.5
513;6;10.5
513;5;11.2
513;5;unknown
513;5;12.6
513;5;9.1
513;5;12.3
513;5;11.3
513;5;11.6
513;10;16
513;10;14.75
513;10;16
513;10;13.5
513;9;9
513;9;13.5
513;9;unknown
513;9;11
513;9;12
513;9;8
513;7;17.75
513;7;16
513;7;17
513;1;19
513;1;17.5
513;1;9.5
513;1;13
513;8;10
513;8;14.5
513;8;11
513;8;6.5
513;8;11
513;8;12
513;8;6
513;8;6.5
513;8;10
547;2;11.5
547;2;13.5
547;2;10.5
547;2;10.5
547;2;12.5
547;4;8.5
547;4;12.5
547;4;9.5
547;4;14.5
547;4;13.5
547;4;15
547;4;8
547;4;11.5
547;4;11
547;3;17
547;3;13
547;3;17
547;3;13
547;3;10
547;3;10.5
547;3;12.5
547;3;14.5
547;3;17
547;6;8
547;6;12.5
547;6;10.25
547;6;9.25
547;6;9.75
547;6;10
547;6;11.75
547;5;14.6
547;5;12.6
547;5;12.1
547;5;12.3
547;5;14.2
547;5;10.2
547;5;11.5
547;10;11.5
547;10;13.25
547;10;12.5
547;10;10
547;9;9
547;9;4
547;9;7
547;9;7.5
547;9;2.5
547;9;8.5
547;7;14.5
547;7;14.25
547;7;10.5
547;1;12
547;1;8
547;1;14
547;1;13.5
547;8;8.5
547;8;12.5
547;8;7.5
547;8;13
547;8;13
547;8;14
547;8;8.5
547;8;14.5
547;8;9
595;2;14
595;2;10.5
595;2;12.5
595;2;13
595;2;13
595;4;12.5
595;4;11
595;4;11
595;4;11
595;4;9
595;4;11
595;4;10
595;4;8.5
595;4;10
595;3;10.5
595;3;13
595;3;14.5
595;3;16
595;3;11
595;3;13.5
595;3;13
595;3;8
595;3;10.5
595;6;11.25
595;6;11.5
595;6;11.5
595;6;10.75
595;6;8.75
595;6;9
595;6;10.5
595;5;11.2
595;5;11.3
595;5;13
595;5;11.6
595;5;10.4
595;5;12.7
595;5;12.1
595;10;14.5
595;10;14.75
595;10;15
595;10;10.75
595;9;12
595;9;12
595;9;8
595;9;12.5
595;9;16
595;9;8.5
595;7;10.25
595;7;10.75
595;7;10.25
595;1;15.5
595;1;13.5
595;1;14.5
595;1;10.5
595;8;7
595;8;6.5
595;8;9
595;8;10
595;8;10.5
595;8;13
595;8;12
595;8;10.5
595;8;unknown
597;2;13.5
597;2;13
597;2;10.5
597;2;8.5
597;2;15.5
597;4;12
597;4;8
597;4;12
597;4;12.5
597;4;6.5
597;4;10.5
597;4;10
597;4;13
597;3;14.5
597;3;6.5
597;3;13
597;3;12
597;3;15.5
597;3;11.5
597;3;16.5
597;3;12
597;6;9.75
597;6;10.25
597;6;11.5
597;6;10.25
597;6;9
597;6;11.75
597;6;10.75
597;5;13.7
597;5;11.3
597;5;11.5
597;5;12.8
597;5;14.5
597;5;11
597;5;10.7
597;10;12.25
597;10;14.25
597;10;8
597;9;5
597;9;7.5
597;9;12.5
597;9;6
597;9;8
597;9;1.5
597;7;16.25
597;7;11
597;7;15.5
597;1;12
597;1;12.5
597;1;8.5
597;8;14
597;8;14
597;8;12.5
597;8;13.5
597;8;8
597;8;12
597;8;10
597;8;13.5
599;2;13.5
599;2;16.5
599;2;11.5
599;2;12.5
599;2;12.5
599;4;8
599;4;11
599;4;9.5
599;4;12.5
599;4;10.5
599;4;11.5
599;4;7.5
599;4;9.5
599;4;14
599;3;10.5
599;3;13
599;3;14.5
599;3;8
599;3;6
599;3;9.5
599;3;10
599;3;10
599;6;9.75
599;6;11.25
599;6;10.25
599;6;9.25
599;6;8.5
599;6;10.5
599;6;11.75
599;5;11.1
599;5;11.8
599;5;10.4
599;5;11.7
599;5;13.6
599;5;11.8
599;5;13.5
599;10;13
599;10;11.75
599;10;13.25
599;10;14.75
599;9;18.5
599;9;15.5
599;9;10.5
599;9;8
599;9;13.5
599;9;7
599;7;12.25
599;7;14
599;1;13.5
599;1;16.5
599;1;15
599;1;14.5
599;8;13
599;8;16
599;8;14
599;8;13.5
599;8;10
599;8;13.5
599;8;12
599;8;12.5
599;8;13.5
606;2;12.5
606;2;12.5
606;2;13.5
606;2;14
606;2;13.5
606;4;13
606;4;9
606;4;13.5
606;4;9
606;4;9.5
606;4;11
606;4;11
606;4;8
606;4;10.5
606;3;17
606;3;11
606;3;11
606;3;10
606;3;16
606;3;13.5
606;3;14.5
606;3;12
606;3;16.5
606;6;10.75
606;6;11.75
606;6;11.5
606;6;11.5
606;6;11.5
606;6;10.25
606;5;12.2
606;5;12.9
606;5;11.5
606;5;13.4
606;5;11.7
606;5;12.3
606;5;14.3
606;10;14.25
606;10;12.75
606;10;13.75
606;9;11
606;9;8.5
606;9;7.5
606;9;8.5
606;9;9.5
606;9;4.5
606;7;13.75
606;7;11.5
606;7;11.25
606;1;14
606;1;10
606;1;11.5
606;8;13
606;8;10.5
606;8;13
606;8;10.5
606;8;10
606;8;14
606;8;7.5
606;8;9
607;2;13.5
607;2;15
607;2;13.5
607;2;11.5
607;2;14.5
607;4;10.5
607;4;9.5
607;4;14.5
607;4;8.5
607;4;10.5
607;4;12.5
607;4;10.5
607;4;13
607;4;10
607;3;16
607;3;13.5
607;3;9.5
607;3;12
607;3;15.5
607;3;9
607;3;15.5
607;3;18
607;3;14.5
607;6;11.25
607;6;12.25
607;6;11.5
607;6;unknown
607;6;9.5
607;6;10.5
607;5;12.6
607;5;13
607;5;11.9
607;5;11.6
607;5;10.8
607;5;11.6
607;10;12.25
607;10;12.75
607;10;15
607;10;11.25
607;9;11.5
607;9;7
607;9;11
607;9;15
607;9;8.5
607;9;13
607;7;15.25
607;7;11.75
607;7;16
607;1;15
607;1;18.5
607;1;14
607;1;11.5
607;8;13.5
607;8;12
607;8;16.5
607;8;16.5
607;8;14.5
607;8;11.5
607;8;10
607;8;9
607;8;11.5
610;2;12.5
610;2;14.5
610;2;9.5
610;2;12.5
610;2;14.5
610;4;8
610;4;11
610;4;13
610;4;12
610;4;10
610;4;10
610;4;11
610;4;6.5
610;3;8
610;3;17.5
610;3;10.5
610;3;15
610;3;11
610;3;13
610;3;unknown
610;3;18
610;3;18
610;6;11.25
610;6;12
610;6;13.25
610;6;11.5
610;6;12.25
610;6;9.5
610;6;11
610;5;10.9
610;5;12.2
610;5;11.6
610;5;13.1
610;5;10.9
610;5;14.2
610;5;12.8
610;10;16.25
610;10;12.75
610;10;12.25
610;10;11.5
610;9;7
610;9;6
610;9;9.5
610;9;12
610;9;9.5
610;9;17
610;7;13.75
610;7;10.5
610;7;10.75
610;1;18
610;1;16
610;1;11
610;1;11
610;8;13
610;8;7
610;8;12.5
610;8;12.5
610;8;8.5
610;8;14
610;8;15
610;8;7.5
632;2;12.5
632;2;13
632;2;13
632;2;14
632;2;10.5
632;4;11.5
632;4;13.5
632;4;9
632;4;12
632;4;7
632;4;10
632;4;14.5
632;4;unknown
632;4;9.5
632;3;13
632;3;15.5
632;3;14
632;3;10
632;3;17
632;3;14
632;3;8.5
632;3;16.5
632;3;14
632;6;11.75
632;6;13
632;6;10
632;6;11.25
632;6;11.75
632;6;9.75
632;6;10.5
632;5;10.6
632;5;12.7
632;5;11
632;5;11.5
632;5;11
632;5;10.6
632;5;11.9
632;10;13.5
632;10;16.5
632;10;16
632;10;13
632;9;12.5
632;9;9
632;9;7.5
632;9;7.5
632;9;8
632;9;7.5
632;7;14.75
632;7;15.75
632;7;13
632;1;13.5
632;1;15.5
632;1;16
632;1;9
632;8;15
632;8;14
632;8;11.5
632;8;13.5
632;8;14
632;8;11.5
632;8;14
632;8;10
651;2;15
651;2;14
651;2;9.5
651;2;12
651;2;11.5
651;4;9.5
651;4;11
651;4;11
651;4;unknown
651;4;10.5
651;4;12
651;4;9.5
651;4;13.5
651;4;12.5
651;3;15.5
651;3;11.5
651;3;16
651;3;12.5
651;3;11
651;3;12.5
651;3;11
651;3;13.5
651;3;8
651;6;9.25
651;6;11.75
651;6;10.5
651;6;10.5
651;6;10.5
651;6;10.5
651;6;11
651;5;12.3
651;5;14.3
651;5;10.3
651;5;10.4
651;5;11.9
651;5;12.4
651;5;12.9
651;10;15
651;10;11
651;10;10.75
651;10;11.25
651;9;8
651;9;11.5
651;9;10.5
651;9;14
651;9;11.5
651;9;11.5
651;7;14.75
651;7;11.25
651;7;14.5
651;1;15
651;1;13.5
651;1;7.5
651;1;13.5
651;8;7
651;8;9.5
651;8;11.5
651;8;10.5
651;8;10
651;8;9
651;8;10.5
651;8;13.5
709;2;13
709;2;12.5
709;2;15.5
709;2;12.5
709;2;15
709;4;11.5
709;4;15
709;4;12.5
709;4;9.5
709;4;11.5
709;4;13
709;4;12.5
709;4;9.5
709;4;7
709;3;13
709;3;15
709;3;17.5
709;3;11
709;3;16
709;3;16
709;3;11
709;3;6
709;3;15
709;6;10.5
709;6;11.25
709;6;10.25
709;6;10.5
709;6;12.25
709;6;9.5
709;6;11
709;5;10.6
709;5;13.1
709;5;12.5
709;5;12.3
709;5;10.8
709;5;13
709;5;12.5
709;10;12.25
709;10;11.5
709;10;13
709;10;12
709;9;12.5
709;9;9.5
709;9;7.5
709;9;6.5
709;9;8
709;9;unknown
709;7;13.25
709;7;13.75
709;7;13.25
709;1;unknown
709;1;14
709;1;13.5
709;1;16.5
709;8;unknown
709;8;9
709;8;10
709;8;12
709;8;14
709;8;9
709;8;14
709;8;8.5
709;8;10.5
1;2;9.5
1;2;14
1;2;10.5
1;2;13
1;2;12.5
1;4;9.5
1;4;15
1;4;9.5
1;4;11.5
1;4;10.5
1;4;12
1;4;10.5
1;4;10
1;4;13
1;3;15.5
1;3;7.5
1;3;16
1;3;11.5
1;3;10
1;3;12
1;3;12.5
1;3;14.5
1;3;14
1;6;10
1;6;9.5
1;6;9
1;6;9.75
1;6;11
1;6;10
1;6;12.75
1;5;11.6
1;5;12.8
1;5;12.6
1;5;12.3
1;5;11.7
1;5;13.7
1;5;11.3
1;10;8.5
1;10;16.25
1;10;unknown
1;10;11
1;9;9.5
1;9;20
1;9;11
1;9;2.5
1;9;5
1;7;12
1;7;12.5
1;7;unknown
1;1;15
1;1;18.5
1;1;3.5
1;1;11
1;8;11
1;8;10.5
1;8;7
1;8;12.5
1;8;9
1;8;6.5
1;8;15.5
1;8;9
1;8;12
31;2;11.5
31;2;12.5
31;2;10
31;2;14
31;2;10.5
31;4;11.5
31;4;10.5
31;4;7
31;4;10.5
31;4;10
31;4;11.5
31;4;9
31;4;16.5
31;4;12
31;3;8
31;3;13.5
31;3;14.5
31;3;10
31;3;13
31;3;10.5
31;3;17.5
31;3;14.5
31;3;12.5
31;6;10.75
31;6;9.25
31;6;12
31;6;9.5
31;6;9.5
31;6;11
31;6;11
31;5;11.7
31;5;13.1
31;5;11.1
31;5;12.8
31;5;10.9
31;5;11.2
31;5;12.8
31;10;9.75
31;10;15.5
31;10;15.5
31;10;13.25
31;9;5.5
31;9;10
31;9;12.5
31;9;5
31;9;10
31;9;6
31;7;14
31;7;19.25
31;7;16
31;1;15
31;1;9
31;1;17
31;1;18
31;8;10
31;8;10.5
31;8;14
31;8;11.5
31;8;10
31;8;10.5
31;8;7.5
31;8;8
31;8;12.5
41;2;11
41;2;11
41;2;12.5
41;2;15
41;2;13
41;4;15
41;4;12
41;4;12.5
41;4;12.5
41;4;10
41;4;14.5
41;4;10.5
41;4;13
41;4;12.5
41;3;11.5
41;3;12
41;3;14
41;3;11.5
41;3;14
41;3;12.5
41;3;14.5
41;3;14
41;3;14.5
41;6;10.5
41;6;11.75
41;6;11.25
41;6;11.25
41;6;9.75
41;6;10.5
41;6;9.75
41;5;11.7
41;5;10.5
41;5;12.1
41;5;13
41;5;11.4
41;5;11.7
41;5;12.7
41;10;13.75
41;10;11.5
41;10;11.5
41;10;13
41;9;11.5
41;9;10.5
41;9;13.5
41;9;8.5
41;9;11.5
41;7;14.25
41;7;15.25
41;7;15.25
41;1;12.5
41;1;17
41;1;11.5
41;1;12.5
41;8;10
41;8;11
41;8;7
41;8;12.5
41;8;15.5
41;8;15
41;8;11
41;8;11.5
41;8;15.5
162;2;14
162;2;13
162;2;14.5
162;2;10
162;2;14.5
162;4;15
162;4;12
162;4;11.5
162;4;10
162;4;10.5
162;4;10.5
162;4;9
162;4;10
162;4;15
162;3;15
162;3;9
162;3;10.5
162;3;14
162;3;8
162;3;19.5
162;3;14
162;3;12
162;3;14
162;6;11
162;6;9.5
162;6;8.75
162;6;10.5
162;6;10.25
162;6;8.75
162;5;11.6
162;5;12.5
162;5;13.7
162;5;13.1
162;5;13.2
162;5;11.4
162;5;11.9
162;10;13.5
162;10;13.5
162;10;12
162;10;11.5
162;9;11.5
162;9;13.5
162;9;14
162;9;11
162;9;5.5
162;9;6.5
162;7;13.25
162;7;16
162;7;14.75
162;1;12
162;1;15.5
162;1;14
162;1;14
162;8;14
162;8;14
162;8;10
162;8;14
162;8;3.5
162;8;13
162;8;11
162;8;10.5
162;8;14.5
175;2;9
175;2;9.5
175;2;13
175;2;8
175;2;11
175;4;13
175;4;14
175;4;10.5
175;4;9.5
175;4;10
175;4;12
175;4;11.5
175;4;11
175;4;12
175;3;12.5
175;3;10.5
175;3;12
175;3;15
175;3;10.5
175;3;7
175;3;15
175;3;16.5
175;3;12
175;6;11.5
175;6;13.25
175;6;9
175;6;10.75
175;6;11.25
175;6;10.5
175;6;11
175;5;11.4
175;5;unknown
175;5;13.2
175;5;12.5
175;5;11.1
175;5;12.8
175;5;14.2
175;10;17
175;10;13
175;10;15.25
175;10;12
175;9;11.5
175;9;9
175;9;9
175;9;5
175;9;10.5
175;7;12.25
175;7;13.75
175;7;16
175;1;14
175;1;12
175;1;12.5
175;8;9
175;8;14
175;8;8.5
175;8;13
175;8;10
175;8;10
175;8;14
175;8;8
175;8;12.5
189;2;10
189;2;11
189;2;13.5
189;2;14
189;4;13
189;4;9.5
189;4;11
189;4;11
189;4;8
189;4;12
189;4;11
189;4;12
189;4;9.5
189;3;15.5
189;3;13
189;3;15.5
189;3;8
189;3;16
189;3;13
189;3;13.5
189;3;16
189;3;12
189;6;12.25
189;6;12.25
189;6;11
189;6;11.5
189;6;11.5
189;6;11
189;6;11
189;5;10.8
189;5;13.4
189;5;11.4
189;5;11.4
189;5;12.3
189;5;12.8
189;5;11
189;10;13.5
189;10;15
189;10;10.75
189;10;10.5
189;9;12
189;9;7
189;9;14.5
189;9;11
189;9;10.5
189;9;9
189;7;14.75
189;7;13.5
189;7;14.5
189;1;11
189;1;18.5
189;1;12.5
189;1;16
189;8;11
189;8;9
189;8;13
189;8;9.5
189;8;12
189;8;13.5
189;8;10.5
189;8;15.5
189;8;15
197;2;10
197;2;11.5
197;2;14.5
197;2;13
197;4;11
197;4;13.5
197;4;9.5
197;4;14.5
197;4;12
197;4;11
197;4;9.5
197;4;12
197;4;14
197;3;15
197;3;14
197;3;14
197;3;17.5
197;3;10
197;3;11
197;3;9.5
197;3;10.5
197;3;8
197;6;9.5
197;6;9.75
197;6;8.75
197;6;9.25
197;6;11
197;6;10.75
197;6;11
197;5;12.1
197;5;12.9
197;5;12.8
197;5;11
197;5;12.1
197;5;12.5
197;10;14
197;10;13.25
197;10;13.75
197;10;12
197;9;5
197;9;7
197;9;5
197;9;8.5
197;9;12.5
197;9;5
197;7;11.75
197;7;11.75
197;7;16.75
197;1;11
197;1;14.5
197;1;8.5
197;1;9
197;8;7
197;8;12.5
197;8;8
197;8;7.5
197;8;12.5
197;8;12
197;8;13.5
197;8;16
207;2;14
207;2;12.5
207;2;15
207;2;9
207;2;16
207;4;13
207;4;11
207;4;15
207;4;11
207;4;7.5
207;4;12
207;4;12
207;4;10
207;4;12
207;3;13
207;3;14
207;3;12.5
207;3;11
207;3;13.5
207;3;5.5
207;3;13
207;3;12
207;3;13
207;6;11.5
207;6;9.5
207;6;10.5
207;6;9
207;6;10.75
207;6;11
207;6;8
207;5;10.9
207;5;12.3
207;5;11.6
207;5;11.8
207;5;9.5
207;5;11.2
207;5;11.9
207;10;11.75
207;10;10.5
207;10;13.75
207;10;8.75
207;9;7
207;9;12
207;9;12.5
207;9;13
207;9;12.5
207;7;14
207;7;12.75
207;7;15.25
207;1;18
207;1;14
207;1;15.5
207;1;13.5
207;8;14
207;8;13
207;8;8
207;8;8.5
207;8;12
207;8;13
207;8;9
211;2;12.5
211;2;12
211;2;13
211;2;12.5
211;2;13
211;4;12
211;4;9.5
211;4;11
211;4;12.5
211;4;13.5
211;4;13.5
211;4;13.5
211;4;8.5
211;4;12.5
211;3;15.5
211;3;9
211;3;14.5
211;3;14
211;3;11
211;3;12
211;3;10.5
211;3;13
211;3;9
211;6;10.75
211;6;8.75
211;6;9.5
211;6;8.75
211;6;11.75
211;6;9.25
211;6;10.5
211;5;12.1
211;5;11.1
211;5;11.5
211;5;11.5
211;5;11.3
211;5;12.2
211;5;12.4
211;10;9
211;10;13
211;10;13.75
211;9;9.5
211;9;10.5
211;9;11.5
211;9;9.5
211;9;11.5
211;9;9.5
211;7;15.25
211;7;13.25
211;7;15.25
211;1;12
211;1;17
211;1;15.5
211;1;14.5
211;8;13
211;8;11.5
211;8;11.5
211;8;9
211;8;11
211;8;9
211;8;11.5
211;8;14
211;8;12
215;2;12.5
215;2;11.5
215;2;11
215;2;13.5
215;2;10.5
215;4;12.5
215;4;13.5
215;4;7.5
215;4;14
215;4;10.5
215;4;8.5
215;4;10
215;4;12.5
215;4;10.5
215;3;11
215;3;9
215;3;11
215;3;14
215;3;12
215;3;16.5
215;3;12
215;3;12.5
215;3;11.5
215;6;9
215;6;11
215;6;11.5
215;6;12
215;6;11.25
215;6;11
215;6;11.75
215;5;11.8
215;5;12.8
215;5;11.7
215;5;13.4
215;5;11.6
215;5;10.4
215;5;10.6
215;10;16.5
215;10;9.5
215;10;10.5
215;10;9.25
215;9;6.5
215;9;9.5
215;9;7.5
215;9;12
215;9;6.5
215;9;3.5
215;7;14.5
215;7;14.75
215;7;16
215;1;12
215;1;12.5
215;1;14
215;1;11.5
215;8;7
215;8;10.5
215;8;6
215;8;10.5
215;8;7
215;8;12
215;8;9.5
215;8;10
215;8;8.5
236;2;15.5
236;2;12
236;2;12
236;2;12.5
236;2;10.5
236;4;11
236;4;11.5
236;4;10
236;4;11
236;4;13.5
236;4;9
236;4;unknown
236;4;10.5
236;4;7.5
236;3;13
236;3;14
236;3;7.5
236;3;15.5
236;3;13
236;3;8
236;3;7.5
236;3;15
236;6;10.5
236;6;9.75
236;6;11.5
236;6;11.5
236;6;10.5
236;6;11.5
236;6;10.75
236;5;12.8
236;5;12
236;5;12.4
236;5;10.4
236;5;12.3
236;5;11.3
236;5;11.1
236;10;13.75
236;10;12
236;10;9
236;10;13
236;9;9.5
236;9;6.5
236;9;5
236;9;8
236;9;8.5
236;9;13.5
236;7;13.25
236;7;13.25
236;7;13.5
236;1;16.5
236;1;12
236;1;7.5
236;1;10
236;8;9.5
236;8;11
236;8;7
236;8;15.5
236;8;9
236;8;9.5
236;8;9.5
236;8;12.5
237;2;11
237;2;10.5
237;2;11
237;2;9.5
237;2;15
237;4;11
237;4;9
237;4;10.5
237;4;11.5
237;4;11.5
237;4;17
237;4;10
237;3;12.5
237;3;15.5
237;3;13.5
237;3;10.5
237;3;13
237;3;12.5
237;3;14.5
237;3;12
237;3;10.5
237;6;10.5
237;6;10.5
237;6;10
237;6;10.5
237;6;11.25
237;6;10.75
237;6;9.75
237;5;12.7
237;5;13.7
237;5;10.8
237;5;12.8
237;5;12
237;5;13
237;5;13.1
237;10;12.75
237;10;12
237;10;14
237;10;11.5
237;9;7.5
237;9;10.5
237;9;10
237;9;9
237;9;9
237;9;6
237;7;15.5
237;7;13.25
237;1;17.5
237;1;13
237;1;15.5
237;1;10
237;8;8.5
237;8;9.5
237;8;8.5
237;8;9.5
237;8;12
237;8;9.5
237;8;15
237;8;11.5
237;8;10
239;2;11
239;2;12.5
239;2;14.5
239;2;13.5
239;2;10.5
239;4;11
239;4;9.5
239;4;12
239;4;12
239;4;9.5
239;4;7.5
239;4;11.5
239;4;10.5
239;4;10.5
239;3;10.5
239;3;16.5
239;3;11
239;3;14
239;3;15
239;3;14.5
239;3;16.5
239;3;12
239;3;10.5
239;6;9
239;6;10.75
239;6;9.5
239;6;11.5
239;6;10.25
239;6;10.25
239;6;9.75
239;5;12
239;5;12.5
239;5;10.2
239;5;11.8
239;5;11.9
239;5;11.8
239;5;13.1
239;10;10.25
239;10;11
239;10;13
239;10;14.25
239;9;8
239;9;9.5
239;9;12
239;9;8
239;9;10.5
239;9;6.5
239;7;15.75
239;7;14.25
239;7;14
239;1;14
239;1;9.5
239;1;16
239;1;15.5
239;8;14.5
239;8;8
239;8;13
239;8;10
239;8;10
239;8;8.5
239;8;8
239;8;11
239;8;8
240;2;12.5
240;2;14.5
240;2;11
240;2;11
240;2;13
240;4;14
240;4;13
240;4;12
240;4;7.5
240;4;11.5
240;4;10
240;4;13
240;4;10.5
240;3;13.5
240;3;12.5
240;3;13.5
240;3;17
240;3;14.5
240;3;12
240;3;11.5
240;3;11
240;3;13.5
240;6;11
240;6;10.75
240;6;10.25
240;6;11.5
240;6;13
240;6;11.25
240;6;11.5
240;5;12.9
240;5;10.4
240;5;13.4
240;5;12.2
240;5;14.5
240;5;12
240;5;11.3
240;10;15
240;10;9
240;10;11.75
240;10;10.5
240;9;13
240;9;9
240;9;5.5
240;9;14.5
240;9;7
240;9;14.5
240;7;15.5
240;7;17.5
240;7;12.5
240;1;15
240;1;12.5
240;1;19
240;1;11.5
240;8;7
240;8;11.5
240;8;11
240;8;9.5
240;8;13.5
240;8;10.5
240;8;14
240;8;10.5
240;8;12.5
284;2;15.5
284;2;11
284;2;14
284;2;9
284;2;13.5
284;4;13.5
284;4;10
284;4;11
284;4;12
284;4;9.5
284;4;12
284;4;9.5
284;4;14
284;4;11.5
284;3;13.5
284;3;11
284;3;10
284;3;13
284;3;14.5
284;3;12.5
284;3;15
284;3;12
284;3;18
284;6;10.75
284;6;11.75
284;6;9.5
284;6;11
284;6;9.75
284;6;8.75
284;6;12.25
284;5;14.1
284;5;13.2
284;5;9.7
284;5;13.1
284;5;10.4
284;5;10.2
284;5;13.1
284;10;11.5
284;10;9.75
284;10;14.75
284;10;11.75
284;9;7
284;9;7
284;9;6
284;9;8
284;9;12
284;7;15
284;7;14.25
284;7;13
284;1;11
284;1;16.5
284;1;18
284;1;13
284;8;5
284;8;12
284;8;8
284;8;13
284;8;12
284;8;13.5
284;8;15.5
284;8;12.5
293;2;16
293;2;13.5
293;2;unknown
293;2;14.5
293;2;13.5
293;4;12.5
293;4;14.5
293;4;12.5
293;4;9
293;4;10.5
293;4;9.5
293;4;10.5
293;4;9
293;4;12
293;3;15
293;3;12.5
293;3;14.5
293;3;16.5
293;3;11
293;3;14
293;3;15
293;3;11
293;3;14
293;6;10.5
293;6;10.75
293;6;10
293;6;10.75
293;6;12.25
293;6;10.75
293;6;11.75
293;5;10.9
293;5;11.4
293;5;12.3
293;5;12.4
293;5;13.1
293;5;11.9
293;5;12.5
293;10;12.75
293;10;16
293;10;12.25
293;10;16
293;9;9.5
293;9;9
293;9;10.5
293;9;12
293;9;18
293;9;unknown
293;7;16
293;7;13.5
293;7;14.75
293;1;13
293;1;12
293;1;13
293;1;14.5
293;8;12
293;8;12.5
293;8;11.5
293;8;10
293;8;10
293;8;10
293;8;7.5
293;8;9.5
306;2;13
306;2;14.5
306;2;11.5
306;2;8.5
306;2;11.5
306;4;14.5
306;4;11
306;4;7
306;4;11.5
306;4;10
306;4;13
306;4;10.5
306;4;12
306;4;15
306;3;17.5
306;3;12
306;3;15
306;3;13.5
306;3;13
306;3;13
306;3;10
306;3;12
306;3;7.5
306;6;11.5
306;6;10.5
306;6;11.25
306;6;10.75
306;6;10.25
306;6;12.75
306;6;8
306;5;10
306;5;11.7
306;5;13.4
306;5;11.3
306;5;11.4
306;5;11.9
306;5;11.4
306;10;11.75
306;10;9.75
306;10;13.5
306;10;8.75
306;9;5
306;9;9.5
306;9;2.5
306;9;7
306;9;10.5
306;9;13
306;7;16
306;7;16.5
306;7;12.25
306;1;13.5
306;1;9.5
306;1;12.5
306;1;12.5
306;8;14.5
306;8;10
306;8;10.5
306;8;9
306;8;9
306;8;7.5
306;8;13
306;8;10
306;8;8.5
344;2;11
344;2;15.5
344;2;10.5
344;2;9.5
344;2;11.5
344;4;11
344;4;12
344;4;14.5
344;4;12.5
344;4;8
344;4;11
344;4;9
344;4;9.5
344;4;10
344;3;12.5
344;3;11
344;3;13
344;3;9
344;3;13
344;3;13
344;3;14.5
344;3;9.5
344;3;12
344;6;10.75
344;6;10.5
344;6;10.25
344;6;11.5
344;6;11.75
344;6;10.5
344;6;11.25
344;5;10.2
344;5;13
344;5;11.9
344;5;12.1
344;5;13.4
344;5;12.5
344;5;12.4
344;10;16.25
344;10;11.5
344;10;13.75
344;10;10.75
344;9;13
344;9;9
344;9;7.5
344;9;6.5
344;9;16.5
344;9;13
344;7;17.25
344;7;14.5
344;7;11.75
344;1;11
344;1;14
344;1;16.5
344;1;13
344;8;11
344;8;12
344;8;11
344;8;12
344;8;9.5
344;8;7
344;8;9
344;8;12
344;8;10.5
375;2;10.5
375;2;14.5
375;2;13
375;2;9.5
375;2;10
375;4;8.5
375;4;9.5
375;4;11
375;4;9
375;4;13
375;4;14
375;4;10
375;4;11
375;4;11
375;3;12.5
375;3;16.5
375;3;16
375;3;10.5
375;3;13
375;3;14.5
375;3;13.5
375;3;17.5
375;6;9.75
375;6;10.25
375;6;9.75
375;6;9.75
375;6;11.25
375;6;10.25
375;6;10.5
375;5;14
375;5;11.1
375;5;13
375;5;11.7
375;5;14.3
375;5;11.8
375;5;14
375;10;11
375;10;11.75
375;10;9.75
375;10;13.25
375;9;4
375;9;8
375;9;11.5
375;9;4.5
375;9;6.5
375;9;12
375;7;17.25
375;7;16
375;7;14
375;1;9
375;1;13
375;1;14
375;8;9.5
375;8;11.5
375;8;11
375;8;12
375;8;11
375;8;12
375;8;9.5
375;8;11.5
375;8;9.5
395;2;13.5
395;2;13
395;2;9
395;2;13.5
395;2;10.5
395;4;11
395;4;12
395;4;12
395;4;8.5
395;4;13.5
395;4;12
395;4;12
395;4;7.5
395;4;9
395;3;16
395;3;16
395;3;17.5
395;3;9
395;3;17.5
395;3;14.5
395;3;13.5
395;3;12
395;6;11.25
395;6;9.25
395;6;7.5
395;6;11.25
395;6;11
395;6;9.5
395;6;11.25
395;5;12.3
395;5;13.7
395;5;11.8
395;5;13.9
395;5;13.4
395;5;13.1
395;5;11.7
395;10;11.25
395;10;12
395;10;12.5
395;10;14
395;9;6
395;9;11
395;9;4
395;9;11
395;9;2
395;7;15
395;7;14
395;7;14.25
395;1;12
395;1;18.5
395;1;9.5
395;1;14.5
395;8;13
395;8;12
395;8;13.5
395;8;12.5
395;8;7.5
395;8;10.5
395;8;10.5
395;8;11
395;8;8
396;2;12
396;2;12
396;2;9.5
396;2;12.5
396;2;13.5
396;4;12
